id,tma_mdpl
2025-10-09 18:00:00 - Arjowinangun - Pacitan,1.0547376587784585
2025-10-10 06:00:00 - Arjowinangun - Pacitan,1.0778737656526787
2025-10-10 12:00:00 - Arjowinangun - Pacitan,1.1309802808032707
2025-10-10 18:00:00 - Arjowinangun - Pacitan,1.0604416671799424
2025-10-11 06:00:00 - Arjowinangun - Pacitan,1.085589003598002
2025-10-11 12:00:00 - Arjowinangun - Pacitan,1.1228115816371531
2025-10-11 18:00:00 - Arjowinangun - Pacitan,1.0837074039596506
2025-10-12 06:00:00 - Arjowinangun - Pacitan,1.0776694894306558
2025-10-12 12:00:00 - Arjowinangun - Pacitan,1.11956825967692
2025-10-12 18:00:00 - Arjowinangun - Pacitan,1.0689604447649605
2025-10-13 06:00:00 - Arjowinangun - Pacitan,1.0567471077797743
2025-10-13 12:00:00 - Arjowinangun - Pacitan,1.0971982677912355
2025-10-13 18:00:00 - Arjowinangun - Pacitan,1.0645380528175632
2025-10-14 06:00:00 - Arjowinangun - Pacitan,1.0645109312695076
2025-10-14 12:00:00 - Arjowinangun - Pacitan,1.110080848880324
2025-10-14 18:00:00 - Arjowinangun - Pacitan,1.0741811990133892
2025-10-15 06:00:00 - Arjowinangun - Pacitan,1.0655084173271037
2025-10-15 12:00:00 - Arjowinangun - Pacitan,1.0940139594938305
2025-10-15 18:00:00 - Arjowinangun - Pacitan,1.0417043211532022
2025-10-16 06:00:00 - Arjowinangun - Pacitan,1.0388212238360632
2025-10-16 12:00:00 - Arjowinangun - Pacitan,1.0984207240072756
2025-10-16 18:00:00 - Arjowinangun - Pacitan,1.0699151818405488
2025-10-17 06:00:00 - Arjowinangun - Pacitan,1.0527902086935705
2025-10-17 12:00:00 - Arjowinangun - Pacitan,1.0938306756085272
2025-10-17 18:00:00 - Arjowinangun - Pacitan,1.0734626440713697
2025-10-18 06:00:00 - Arjowinangun - Pacitan,1.0728042710026529
2025-10-18 12:00:00 - Arjowinangun - Pacitan,1.094813853585071
2025-10-18 18:00:00 - Arjowinangun - Pacitan,1.0529844218042055
2025-10-19 06:00:00 - Arjowinangun - Pacitan,1.0475332987717674
2025-10-19 12:00:00 - Arjowinangun - Pacitan,1.0946033578644903
2025-10-19 18:00:00 - Arjowinangun - Pacitan,1.0692877811973533
2025-10-20 06:00:00 - Arjowinangun - Pacitan,1.0890430427815319
2025-10-20 12:00:00 - Arjowinangun - Pacitan,1.1204520551151629
2025-10-20 18:00:00 - Arjowinangun - Pacitan,1.1075839426065301
2025-10-21 06:00:00 - Arjowinangun - Pacitan,1.139114841289944
2025-10-21 12:00:00 - Arjowinangun - Pacitan,1.1759269378999662
2025-10-21 18:00:00 - Arjowinangun - Pacitan,1.319510365121273
2025-10-22 06:00:00 - Arjowinangun - Pacitan,1.296134331623156
2025-10-22 12:00:00 - Arjowinangun - Pacitan,1.3470179768726578
2025-10-22 18:00:00 - Arjowinangun - Pacitan,1.387420617841292
2025-10-23 06:00:00 - Arjowinangun - Pacitan,1.4176884239265464
2025-10-23 12:00:00 - Arjowinangun - Pacitan,1.4207046311071705
2025-10-23 18:00:00 - Arjowinangun - Pacitan,1.4861485979003226
2025-10-24 06:00:00 - Arjowinangun - Pacitan,1.4905720776155038
2025-10-24 12:00:00 - Arjowinangun - Pacitan,1.4413584372071346
2025-10-24 18:00:00 - Arjowinangun - Pacitan,1.564153587246888
2025-10-25 06:00:00 - Arjowinangun - Pacitan,1.558663268336015
2025-10-25 12:00:00 - Arjowinangun - Pacitan,1.620835192863056
2025-10-25 18:00:00 - Arjowinangun - Pacitan,1.6031236384972138
2025-10-26 06:00:00 - Arjowinangun - Pacitan,1.592026266338879
2025-10-26 12:00:00 - Arjowinangun - Pacitan,1.6206767701313023
2025-10-26 18:00:00 - Arjowinangun - Pacitan,1.6148251795585988
2025-10-27 06:00:00 - Arjowinangun - Pacitan,1.5915882884712527
2025-10-27 12:00:00 - Arjowinangun - Pacitan,1.5211180056974045
2025-10-27 18:00:00 - Arjowinangun - Pacitan,1.4455761830997391
2025-10-28 06:00:00 - Arjowinangun - Pacitan,1.5928003823436137
2025-10-28 12:00:00 - Arjowinangun - Pacitan,1.7452631763829238
2025-10-28 18:00:00 - Arjowinangun - Pacitan,1.7346728542686232
2025-10-29 06:00:00 - Arjowinangun - Pacitan,1.6293222706298836
2025-10-29 12:00:00 - Arjowinangun - Pacitan,1.6797487163402092
2025-10-29 18:00:00 - Arjowinangun - Pacitan,1.692359259508007
2025-10-30 06:00:00 - Arjowinangun - Pacitan,1.6437589448142984
2025-10-30 12:00:00 - Arjowinangun - Pacitan,1.6170918476729486
2025-10-30 18:00:00 - Arjowinangun - Pacitan,1.6199896119534207
2025-10-31 06:00:00 - Arjowinangun - Pacitan,1.6976079122595569
2025-10-31 12:00:00 - Arjowinangun - Pacitan,1.6449770601531375
2025-10-31 18:00:00 - Arjowinangun - Pacitan,1.6767662079052676
2025-11-01 06:00:00 - Arjowinangun - Pacitan,1.5838468813338855
2025-11-01 12:00:00 - Arjowinangun - Pacitan,1.6088554198474143
2025-11-01 18:00:00 - Arjowinangun - Pacitan,1.8235364250226915
2025-11-02 06:00:00 - Arjowinangun - Pacitan,1.8277889645453145
2025-11-02 12:00:00 - Arjowinangun - Pacitan,1.8799324172338037
2025-11-02 18:00:00 - Arjowinangun - Pacitan,1.8277889645453145
2025-11-03 06:00:00 - Arjowinangun - Pacitan,1.8621243064003041
2025-11-03 12:00:00 - Arjowinangun - Pacitan,1.9590831266708213
2025-11-03 18:00:00 - Arjowinangun - Pacitan,1.776497612615263
2025-11-04 06:00:00 - Arjowinangun - Pacitan,1.7190990606666525
2025-11-04 12:00:00 - Arjowinangun - Pacitan,1.7969178097313607
2025-11-04 18:00:00 - Arjowinangun - Pacitan,1.6941370912976867
2025-11-05 06:00:00 - Arjowinangun - Pacitan,1.6708488824406795
2025-11-05 12:00:00 - Arjowinangun - Pacitan,1.7716054399668786
2025-11-05 18:00:00 - Arjowinangun - Pacitan,1.767276961464959
2025-11-06 06:00:00 - Arjowinangun - Pacitan,1.8600340049043358
2025-11-06 12:00:00 - Arjowinangun - Pacitan,1.8370372122060687
2025-11-06 18:00:00 - Arjowinangun - Pacitan,1.8764960028020303
2025-11-07 06:00:00 - Arjowinangun - Pacitan,1.7927707935910826
2025-11-07 12:00:00 - Arjowinangun - Pacitan,1.8175791181799925
2025-11-07 18:00:00 - Arjowinangun - Pacitan,1.804246990107618
2025-11-08 06:00:00 - Arjowinangun - Pacitan,1.8268343956780466
2025-11-08 12:00:00 - Arjowinangun - Pacitan,1.8174286685567433
2025-11-08 18:00:00 - Arjowinangun - Pacitan,1.8329252481843719
2025-11-09 06:00:00 - Arjowinangun - Pacitan,2.1756737703325144
2025-11-09 12:00:00 - Arjowinangun - Pacitan,2.2728747113909473
2025-11-09 18:00:00 - Arjowinangun - Pacitan,2.255294389427884
2025-11-10 06:00:00 - Arjowinangun - Pacitan,2.23285426135376
2025-11-10 12:00:00 - Arjowinangun - Pacitan,2.246479838393046
2025-11-10 18:00:00 - Arjowinangun - Pacitan,2.1739839953242126
2025-11-11 06:00:00 - Arjowinangun - Pacitan,2.194030796580177
2025-11-11 12:00:00 - Arjowinangun - Pacitan,2.1710118682077373
2025-11-11 18:00:00 - Arjowinangun - Pacitan,2.156002819968953
2025-11-12 06:00:00 - Arjowinangun - Pacitan,2.1109051851028076
2025-11-12 12:00:00 - Arjowinangun - Pacitan,2.1442552105450385
2025-11-12 18:00:00 - Arjowinangun - Pacitan,2.102674080475417
2025-11-13 06:00:00 - Arjowinangun - Pacitan,2.102674080475417
2025-11-13 12:00:00 - Arjowinangun - Pacitan,2.235130261405324
2025-11-13 18:00:00 - Arjowinangun - Pacitan,2.1606233125295162
2025-11-14 06:00:00 - Arjowinangun - Pacitan,2.1606233125295162
2025-11-14 12:00:00 - Arjowinangun - Pacitan,2.1785872499993886
2025-11-14 18:00:00 - Arjowinangun - Pacitan,2.266379775957598
2025-11-15 06:00:00 - Arjowinangun - Pacitan,2.245296155083893
2025-11-15 12:00:00 - Arjowinangun - Pacitan,2.1312016122390642
2025-11-15 18:00:00 - Arjowinangun - Pacitan,2.016335669182517
2025-11-16 06:00:00 - Arjowinangun - Pacitan,2.0185753521290075
2025-11-16 12:00:00 - Arjowinangun - Pacitan,2.176367224903424
2025-11-16 18:00:00 - Arjowinangun - Pacitan,2.0910468279217613
2025-11-17 06:00:00 - Arjowinangun - Pacitan,1.859432918384664
2025-11-17 12:00:00 - Arjowinangun - Pacitan,1.909659006364486
2025-11-17 18:00:00 - Arjowinangun - Pacitan,1.7208959278088498
2025-11-18 06:00:00 - Arjowinangun - Pacitan,1.6141280635638193
2025-11-18 12:00:00 - Arjowinangun - Pacitan,1.648918485827547
2025-11-18 18:00:00 - Arjowinangun - Pacitan,1.6436905708628813
2025-11-19 06:00:00 - Arjowinangun - Pacitan,2.037998513113743
2025-11-19 12:00:00 - Arjowinangun - Pacitan,2.0143236800984794
2025-11-19 18:00:00 - Arjowinangun - Pacitan,1.9084529328181958
2025-11-20 06:00:00 - Arjowinangun - Pacitan,1.9716504757776565
2025-11-20 12:00:00 - Arjowinangun - Pacitan,2.0798289026964794
2025-11-20 18:00:00 - Arjowinangun - Pacitan,2.0218104778114148
2025-11-21 06:00:00 - Arjowinangun - Pacitan,1.9930142139783729
2025-11-21 12:00:00 - Arjowinangun - Pacitan,2.0503409316667573
2025-11-21 18:00:00 - Arjowinangun - Pacitan,2.0006664301821457
2025-11-22 06:00:00 - Arjowinangun - Pacitan,2.205360069859754
2025-11-22 12:00:00 - Arjowinangun - Pacitan,2.2962475255059758
2025-11-22 18:00:00 - Arjowinangun - Pacitan,2.2710374583169575
2025-11-23 06:00:00 - Arjowinangun - Pacitan,2.167388399533342
2025-11-23 12:00:00 - Arjowinangun - Pacitan,2.02121512038101
2025-11-23 18:00:00 - Arjowinangun - Pacitan,2.1212999577279215
2025-11-24 06:00:00 - Arjowinangun - Pacitan,1.9951938743159139
2025-11-24 12:00:00 - Arjowinangun - Pacitan,2.0147491854223567
2025-11-24 18:00:00 - Arjowinangun - Pacitan,1.8559741865559471
2025-11-25 06:00:00 - Arjowinangun - Pacitan,1.8260424400802162
2025-11-25 12:00:00 - Arjowinangun - Pacitan,1.7643779225741412
2025-11-25 18:00:00 - Arjowinangun - Pacitan,1.6509970772817624
2025-11-26 06:00:00 - Arjowinangun - Pacitan,1.6270937003437087
2025-11-26 12:00:00 - Arjowinangun - Pacitan,1.6922881156452203
2025-11-26 18:00:00 - Arjowinangun - Pacitan,1.7861475104297242
2025-11-27 06:00:00 - Arjowinangun - Pacitan,1.6638643948701972
2025-11-27 12:00:00 - Arjowinangun - Pacitan,1.7148866936929072
2025-11-27 18:00:00 - Arjowinangun - Pacitan,1.5752298194533534
2025-11-28 06:00:00 - Arjowinangun - Pacitan,1.5727456803806894
2025-11-28 12:00:00 - Arjowinangun - Pacitan,1.5717336264993589
2025-11-28 18:00:00 - Arjowinangun - Pacitan,1.4769391301820232
2025-11-29 06:00:00 - Arjowinangun - Pacitan,1.452543151104507
2025-11-29 12:00:00 - Arjowinangun - Pacitan,1.4880111846496438
2025-11-29 18:00:00 - Arjowinangun - Pacitan,1.3946247960886036
2025-11-30 06:00:00 - Arjowinangun - Pacitan,1.3685530626773914
2025-11-30 12:00:00 - Arjowinangun - Pacitan,1.4092044337571108
2025-11-30 18:00:00 - Arjowinangun - Pacitan,1.3813397056780912
2025-12-01 06:00:00 - Arjowinangun - Pacitan,1.3641462981639463
2025-12-01 12:00:00 - Arjowinangun - Pacitan,1.4047976692436657
2025-12-01 18:00:00 - Arjowinangun - Pacitan,1.3832183089848606
2025-12-02 06:00:00 - Arjowinangun - Pacitan,1.3120542308239216
2025-12-02 12:00:00 - Arjowinangun - Pacitan,1.3563573238874096
2025-12-02 18:00:00 - Arjowinangun - Pacitan,1.2700363260630523
2025-12-03 06:00:00 - Arjowinangun - Pacitan,1.4003669149752238
2025-12-03 12:00:00 - Arjowinangun - Pacitan,1.4656333644663537
2025-12-03 18:00:00 - Arjowinangun - Pacitan,1.4624962368000853
2025-12-04 06:00:00 - Arjowinangun - Pacitan,1.3404839231145784
2025-12-04 12:00:00 - Arjowinangun - Pacitan,1.365256757245948
2025-12-04 18:00:00 - Arjowinangun - Pacitan,1.3229835199217626
2025-12-05 06:00:00 - Arjowinangun - Pacitan,1.4373782232106316
2025-12-05 12:00:00 - Arjowinangun - Pacitan,1.4797844025117959
2025-12-05 18:00:00 - Arjowinangun - Pacitan,1.4164217692065144
2025-12-06 06:00:00 - Arjowinangun - Pacitan,1.3093855358333815
2025-12-06 12:00:00 - Arjowinangun - Pacitan,1.4150427537691377
2025-12-06 18:00:00 - Arjowinangun - Pacitan,1.3860191480151884
2025-12-07 06:00:00 - Arjowinangun - Pacitan,1.4018127522851478
2025-12-07 12:00:00 - Arjowinangun - Pacitan,1.425209418647406
2025-12-07 18:00:00 - Arjowinangun - Pacitan,1.4062612037862519
2025-12-08 06:00:00 - Arjowinangun - Pacitan,1.4089004042223419
2025-12-08 12:00:00 - Arjowinangun - Pacitan,1.5694884188870524
2025-12-08 18:00:00 - Arjowinangun - Pacitan,1.6342334435190626
2025-12-09 06:00:00 - Arjowinangun - Pacitan,1.693235054873879
2025-12-09 12:00:00 - Arjowinangun - Pacitan,2.0347208891692175
2025-12-09 18:00:00 - Arjowinangun - Pacitan,1.9181599015057247
2025-12-10 06:00:00 - Arjowinangun - Pacitan,1.7951837515105364
2025-12-10 12:00:00 - Arjowinangun - Pacitan,1.8043022329707379
2025-12-10 18:00:00 - Arjowinangun - Pacitan,1.6527057297196992
2025-12-11 06:00:00 - Arjowinangun - Pacitan,1.6020041927175486
2025-12-11 12:00:00 - Arjowinangun - Pacitan,1.5794233212665785
2025-12-11 18:00:00 - Arjowinangun - Pacitan,1.4635503061407422
2025-12-12 06:00:00 - Arjowinangun - Pacitan,1.4423865403145402
2025-12-12 12:00:00 - Arjowinangun - Pacitan,1.494224908319782
2025-12-12 18:00:00 - Arjowinangun - Pacitan,1.4131352995796407
2025-12-13 06:00:00 - Arjowinangun - Pacitan,1.3709525830063745
2025-12-13 12:00:00 - Arjowinangun - Pacitan,1.410390975738004
2025-12-13 18:00:00 - Arjowinangun - Pacitan,1.3216413739443096
2025-12-14 06:00:00 - Arjowinangun - Pacitan,1.302016410849492
2025-12-14 12:00:00 - Arjowinangun - Pacitan,1.3414929462900316
2025-12-14 18:00:00 - Arjowinangun - Pacitan,1.3197425013453377
2025-12-15 06:00:00 - Arjowinangun - Pacitan,1.304757575201653
2025-12-15 12:00:00 - Arjowinangun - Pacitan,1.568031178358364
2025-12-15 18:00:00 - Arjowinangun - Pacitan,1.3120698322552802
2025-12-16 06:00:00 - Arjowinangun - Pacitan,1.3137656659940817
2025-12-16 12:00:00 - Arjowinangun - Pacitan,1.324593724168689
2025-12-16 18:00:00 - Arjowinangun - Pacitan,1.3011756635129308
2025-12-17 06:00:00 - Arjowinangun - Pacitan,1.2350117135864258
2025-12-17 12:00:00 - Arjowinangun - Pacitan,1.2664062548296129
2025-12-17 18:00:00 - Arjowinangun - Pacitan,1.2448268945708079
2025-12-18 06:00:00 - Arjowinangun - Pacitan,1.2517770502907335
2025-12-18 12:00:00 - Arjowinangun - Pacitan,1.2971346372908692
2025-12-18 18:00:00 - Arjowinangun - Pacitan,1.2698658397583649
2025-12-19 06:00:00 - Arjowinangun - Pacitan,1.2880096288167144
2025-12-19 12:00:00 - Arjowinangun - Pacitan,1.3141815180348146
2025-12-19 18:00:00 - Arjowinangun - Pacitan,1.3995967856560125
2025-12-20 06:00:00 - Arjowinangun - Pacitan,1.266567913373801
2025-12-20 12:00:00 - Arjowinangun - Pacitan,1.3139253641765563
2025-12-20 18:00:00 - Arjowinangun - Pacitan,1.2911683860389
2025-12-21 06:00:00 - Arjowinangun - Pacitan,1.2619664458024151
2025-12-21 12:00:00 - Arjowinangun - Pacitan,1.2965481848125846
2025-12-21 18:00:00 - Arjowinangun - Pacitan,1.2736041494900119
2025-12-22 06:00:00 - Arjowinangun - Pacitan,1.33345770937352
2025-12-22 12:00:00 - Arjowinangun - Pacitan,1.3627374689857277
2025-12-22 18:00:00 - Arjowinangun - Pacitan,1.3392639760609875
2025-12-23 06:00:00 - Arjowinangun - Pacitan,1.3392639760609875
2025-12-23 12:00:00 - Arjowinangun - Pacitan,1.368543735673195
2025-12-23 18:00:00 - Arjowinangun - Pacitan,1.24560710603048
2025-12-24 06:00:00 - Arjowinangun - Pacitan,1.243985239786014
2025-12-24 12:00:00 - Arjowinangun - Pacitan,1.2850454987621096
2025-12-24 18:00:00 - Arjowinangun - Pacitan,1.24560710603048
2025-12-25 06:00:00 - Arjowinangun - Pacitan,1.3203741914403417
2025-12-25 12:00:00 - Arjowinangun - Pacitan,1.3692176463927384
2025-12-25 18:00:00 - Arjowinangun - Pacitan,1.332410844662488
2025-12-26 06:00:00 - Arjowinangun - Pacitan,1.332410844662488
2025-12-26 12:00:00 - Arjowinangun - Pacitan,1.36796720586123
2025-12-26 18:00:00 - Arjowinangun - Pacitan,1.1831592047572934
2025-12-27 06:00:00 - Arjowinangun - Pacitan,1.5824331902525481
2025-12-27 12:00:00 - Arjowinangun - Pacitan,1.6287410040398236
2025-12-27 18:00:00 - Arjowinangun - Pacitan,1.4996565409967924
2025-12-28 06:00:00 - Arjowinangun - Pacitan,1.4689999981400064
2025-12-28 12:00:00 - Arjowinangun - Pacitan,1.5475534768978392
2025-12-28 18:00:00 - Arjowinangun - Pacitan,1.7322587398495894
2025-12-29 06:00:00 - Arjowinangun - Pacitan,1.4114873477263392
2025-12-29 12:00:00 - Arjowinangun - Pacitan,1.5067921808959999
2025-12-29 18:00:00 - Arjowinangun - Pacitan,1.407919680738358
2025-12-30 06:00:00 - Arjowinangun - Pacitan,1.2821979866742863
2025-12-30 12:00:00 - Arjowinangun - Pacitan,1.3191826826847672
2025-12-30 18:00:00 - Arjowinangun - Pacitan,1.2429897007634374
2025-12-31 06:00:00 - Arjowinangun - Pacitan,1.2152120473627757
2025-12-31 12:00:00 - Arjowinangun - Pacitan,1.3447332720407505
2025-12-31 18:00:00 - Arjowinangun - Pacitan,1.2696927270483218
2026-01-01 06:00:00 - Arjowinangun - Pacitan,1.2229539723328904
2026-01-01 12:00:00 - Arjowinangun - Pacitan,1.2611419245330115
2026-01-01 18:00:00 - Arjowinangun - Pacitan,1.7004504521984982
2026-01-02 06:00:00 - Arjowinangun - Pacitan,1.9902892334296078
2026-01-02 12:00:00 - Arjowinangun - Pacitan,2.0181351456157675
2026-01-02 18:00:00 - Arjowinangun - Pacitan,1.9790347779444573
2026-01-03 06:00:00 - Arjowinangun - Pacitan,1.8902891310575158
2026-01-03 12:00:00 - Arjowinangun - Pacitan,1.8573342464836609
2026-01-03 18:00:00 - Arjowinangun - Pacitan,1.769214517926018
2026-01-04 06:00:00 - Arjowinangun - Pacitan,2.060915021054323
2026-01-04 12:00:00 - Arjowinangun - Pacitan,2.1009728896956763
2026-01-04 18:00:00 - Arjowinangun - Pacitan,2.0355461302623703
2026-01-05 06:00:00 - Arjowinangun - Pacitan,1.8035496443935808
2026-01-05 12:00:00 - Arjowinangun - Pacitan,1.8094030433714081
2026-01-05 18:00:00 - Arjowinangun - Pacitan,1.763037707189442
2026-01-06 06:00:00 - Arjowinangun - Pacitan,1.7457113585727537
2026-01-06 12:00:00 - Arjowinangun - Pacitan,1.767931957545186
2026-01-06 18:00:00 - Arjowinangun - Pacitan,1.720046251016483
2026-01-07 06:00:00 - Arjowinangun - Pacitan,1.7112054137688022
2026-01-07 12:00:00 - Arjowinangun - Pacitan,1.7350645626612937
2026-01-07 18:00:00 - Arjowinangun - Pacitan,1.6430903539504504
2026-01-08 06:00:00 - Arjowinangun - Pacitan,1.6041263609565406
2026-01-08 12:00:00 - Arjowinangun - Pacitan,1.5800850268069353
2026-01-08 18:00:00 - Arjowinangun - Pacitan,1.4380561668784717
2026-01-09 06:00:00 - Arjowinangun - Pacitan,1.373278601635367
2026-01-09 12:00:00 - Arjowinangun - Pacitan,1.3314884511362477
2026-01-09 18:00:00 - Arjowinangun - Pacitan,1.3233021462064167
2026-01-10 06:00:00 - Arjowinangun - Pacitan,1.6223195622304012
2026-01-10 12:00:00 - Arjowinangun - Pacitan,1.3818649107149041
2026-01-10 18:00:00 - Arjowinangun - Pacitan,1.3959542163715042
2026-01-11 06:00:00 - Arjowinangun - Pacitan,1.4966886141072593
2026-01-11 12:00:00 - Arjowinangun - Pacitan,1.5116100172771416
2026-01-11 18:00:00 - Arjowinangun - Pacitan,1.7231440328874088
2026-01-12 06:00:00 - Arjowinangun - Pacitan,1.7909438535236288
2026-01-12 12:00:00 - Arjowinangun - Pacitan,1.8481522141882096
2026-01-12 18:00:00 - Arjowinangun - Pacitan,1.9254823667037895
2026-01-13 06:00:00 - Arjowinangun - Pacitan,1.8238732037219263
2026-01-13 12:00:00 - Arjowinangun - Pacitan,1.9398608445779035
2026-01-13 18:00:00 - Arjowinangun - Pacitan,1.9433462102905894
2026-01-14 06:00:00 - Arjowinangun - Pacitan,1.969835085447962
2026-01-14 12:00:00 - Arjowinangun - Pacitan,2.0103858811045954
2026-01-14 18:00:00 - Arjowinangun - Pacitan,2.1615852187768207
2026-01-15 06:00:00 - Arjowinangun - Pacitan,2.1182486536045713
2026-01-15 12:00:00 - Arjowinangun - Pacitan,2.1726901078446472
2026-01-15 18:00:00 - Arjowinangun - Pacitan,2.1227221616383285
2026-01-16 06:00:00 - Arjowinangun - Pacitan,2.1644124398650777
2026-01-16 12:00:00 - Arjowinangun - Pacitan,2.1870783731303662
2026-01-16 18:00:00 - Arjowinangun - Pacitan,2.1504337686257284
2026-01-17 06:00:00 - Arjowinangun - Pacitan,2.105725167129917
2026-01-17 12:00:00 - Arjowinangun - Pacitan,2.0049594390604724
2026-01-17 18:00:00 - Arjowinangun - Pacitan,1.9701119864326786
2026-01-18 06:00:00 - Arjowinangun - Pacitan,2.143303272435487
2026-01-18 12:00:00 - Arjowinangun - Pacitan,2.2006737213980463
2026-01-18 18:00:00 - Arjowinangun - Pacitan,2.081868505728869
2026-01-19 06:00:00 - Arjowinangun - Pacitan,2.3057715326686927
2026-01-19 12:00:00 - Arjowinangun - Pacitan,2.3295085106711593
2026-01-19 18:00:00 - Arjowinangun - Pacitan,2.2673660672032274
2026-01-20 06:00:00 - Arjowinangun - Pacitan,2.233322260269754
2026-01-20 12:00:00 - Arjowinangun - Pacitan,2.2492242164672445
2026-01-20 18:00:00 - Arjowinangun - Pacitan,2.040458398980678
2026-01-21 06:00:00 - Arjowinangun - Pacitan,1.9701036841985466
2026-01-21 12:00:00 - Arjowinangun - Pacitan,1.8929432290592136
2026-01-21 18:00:00 - Arjowinangun - Pacitan,1.9622617983310764
2026-01-22 06:00:00 - Arjowinangun - Pacitan,2.0080512970535564
2026-01-22 12:00:00 - Arjowinangun - Pacitan,2.0482568120528413
2026-01-22 18:00:00 - Arjowinangun - Pacitan,1.9708014868265922
2026-01-23 06:00:00 - Arjowinangun - Pacitan,2.0078460036138197
2026-01-23 12:00:00 - Arjowinangun - Pacitan,1.9542221552029908
