id,tma_mdpl
2025-10-05 12:00:00 - Arjowinangun - Pacitan,1.157687378784463
2025-10-05 18:00:00 - Arjowinangun - Pacitan,1.090365847917869
2025-10-06 06:00:00 - Arjowinangun - Pacitan,1.0904194245901533
2025-10-06 12:00:00 - Arjowinangun - Pacitan,1.1639452815886198
2025-10-06 18:00:00 - Arjowinangun - Pacitan,1.089768633842106
2025-10-07 06:00:00 - Arjowinangun - Pacitan,1.089768633842106
2025-10-07 12:00:00 - Arjowinangun - Pacitan,1.1551037252503293
2025-10-07 18:00:00 - Arjowinangun - Pacitan,1.0983523752819877
2025-10-08 06:00:00 - Arjowinangun - Pacitan,1.089768633842106
2025-10-08 12:00:00 - Arjowinangun - Pacitan,1.151309867452351
2025-10-08 18:00:00 - Arjowinangun - Pacitan,1.084066220952032
2025-10-09 06:00:00 - Arjowinangun - Pacitan,1.0615068906517546
2025-10-09 12:00:00 - Arjowinangun - Pacitan,1.126841982059978
2025-10-09 18:00:00 - Arjowinangun - Pacitan,1.0638178285198663
2025-10-10 06:00:00 - Arjowinangun - Pacitan,1.0646038094251884
2025-10-10 12:00:00 - Arjowinangun - Pacitan,1.1358366447416948
2025-10-10 18:00:00 - Arjowinangun - Pacitan,1.0660874781341032
2025-10-11 06:00:00 - Arjowinangun - Pacitan,1.0574221907034873
2025-10-11 12:00:00 - Arjowinangun - Pacitan,1.0969368631838823
2025-10-11 18:00:00 - Arjowinangun - Pacitan,1.0589058594124021
2025-10-12 06:00:00 - Arjowinangun - Pacitan,1.053492691937701
2025-10-12 12:00:00 - Arjowinangun - Pacitan,1.124725527254207
2025-10-12 18:00:00 - Arjowinangun - Pacitan,1.0707230063340918
2025-10-13 06:00:00 - Arjowinangun - Pacitan,1.0454372034434882
2025-10-13 12:00:00 - Arjowinangun - Pacitan,1.1199674592882578
2025-10-13 18:00:00 - Arjowinangun - Pacitan,1.0519682230562875
2025-10-14 06:00:00 - Arjowinangun - Pacitan,1.0526190138043348
2025-10-14 12:00:00 - Arjowinangun - Pacitan,1.1232010583727934
2025-10-14 18:00:00 - Arjowinangun - Pacitan,1.0573183654116336
2025-10-15 06:00:00 - Arjowinangun - Pacitan,1.0526693233503617
2025-10-15 12:00:00 - Arjowinangun - Pacitan,1.1150606023285772
2025-10-15 18:00:00 - Arjowinangun - Pacitan,1.0580194657057078
2025-10-16 06:00:00 - Arjowinangun - Pacitan,1.0501470856536914
2025-10-16 12:00:00 - Arjowinangun - Pacitan,1.127910940582997
2025-10-16 18:00:00 - Arjowinangun - Pacitan,1.0708698039601272
2025-10-17 06:00:00 - Arjowinangun - Pacitan,1.061711191907474
2025-10-17 12:00:00 - Arjowinangun - Pacitan,1.1329440272239804
2025-10-17 18:00:00 - Arjowinangun - Pacitan,1.0843513911985794
2025-10-18 06:00:00 - Arjowinangun - Pacitan,1.0825134120760653
2025-10-18 12:00:00 - Arjowinangun - Pacitan,1.12410247088569
2025-10-18 18:00:00 - Arjowinangun - Pacitan,1.0670613342628201
2025-10-19 06:00:00 - Arjowinangun - Pacitan,1.0621264363668723
2025-10-19 12:00:00 - Arjowinangun - Pacitan,1.1295573217960184
2025-10-19 18:00:00 - Arjowinangun - Pacitan,1.0812544724251456
2025-10-20 06:00:00 - Arjowinangun - Pacitan,1.0755841178843764
2025-10-20 12:00:00 - Arjowinangun - Pacitan,1.1201169891240084
2025-10-20 18:00:00 - Arjowinangun - Pacitan,1.1235001904435424
2025-10-21 06:00:00 - Arjowinangun - Pacitan,1.1478995746751945
2025-10-21 12:00:00 - Arjowinangun - Pacitan,1.2274792836806891
2025-10-21 18:00:00 - Arjowinangun - Pacitan,1.2773337834700682
2025-10-22 06:00:00 - Arjowinangun - Pacitan,1.3312540256421357
2025-10-22 12:00:00 - Arjowinangun - Pacitan,1.3942508143136898
2025-10-22 18:00:00 - Arjowinangun - Pacitan,1.3891481760879671
2025-10-23 06:00:00 - Arjowinangun - Pacitan,1.4267944232197283
2025-10-23 12:00:00 - Arjowinangun - Pacitan,1.4437182855815547
2025-10-23 18:00:00 - Arjowinangun - Pacitan,1.5142661521185872
2025-10-24 06:00:00 - Arjowinangun - Pacitan,1.501766135732885
2025-10-24 12:00:00 - Arjowinangun - Pacitan,1.4824716531445081
2025-10-24 18:00:00 - Arjowinangun - Pacitan,1.552658698683069
2025-10-25 06:00:00 - Arjowinangun - Pacitan,1.4910632029391584
2025-10-25 12:00:00 - Arjowinangun - Pacitan,1.569595688818827
2025-10-25 18:00:00 - Arjowinangun - Pacitan,1.5077563855668794
2025-10-26 06:00:00 - Arjowinangun - Pacitan,1.5100021549233231
2025-10-26 12:00:00 - Arjowinangun - Pacitan,1.5578603477816637
2025-10-26 18:00:00 - Arjowinangun - Pacitan,1.5546712979622066
2025-10-27 06:00:00 - Arjowinangun - Pacitan,1.5534327398007357
2025-10-27 12:00:00 - Arjowinangun - Pacitan,1.4827371979638815
2025-10-27 18:00:00 - Arjowinangun - Pacitan,1.3962271657213612
2025-10-28 06:00:00 - Arjowinangun - Pacitan,1.5428227614141765
2025-10-28 12:00:00 - Arjowinangun - Pacitan,1.6586206345538255
2025-10-28 18:00:00 - Arjowinangun - Pacitan,1.7537552509457075
2025-10-29 06:00:00 - Arjowinangun - Pacitan,1.622136995781501
2025-10-29 12:00:00 - Arjowinangun - Pacitan,1.6871283579688034
2025-10-29 18:00:00 - Arjowinangun - Pacitan,1.6443653382083339
2025-10-30 06:00:00 - Arjowinangun - Pacitan,1.6320352800048343
2025-10-30 12:00:00 - Arjowinangun - Pacitan,1.6062766849962078
2025-10-30 18:00:00 - Arjowinangun - Pacitan,1.601409116645666
2025-10-31 06:00:00 - Arjowinangun - Pacitan,1.5654155535586278
2025-10-31 12:00:00 - Arjowinangun - Pacitan,1.5791978534681883
2025-10-31 18:00:00 - Arjowinangun - Pacitan,1.6649729522768666
2025-11-01 06:00:00 - Arjowinangun - Pacitan,1.5621962866410668
2025-11-01 12:00:00 - Arjowinangun - Pacitan,1.6613693937987712
2025-11-01 18:00:00 - Arjowinangun - Pacitan,1.7233680776476126
2025-11-02 06:00:00 - Arjowinangun - Pacitan,1.8142472640182632
2025-11-02 12:00:00 - Arjowinangun - Pacitan,1.844340199045428
2025-11-02 18:00:00 - Arjowinangun - Pacitan,1.8046345424020347
2025-11-03 06:00:00 - Arjowinangun - Pacitan,1.8596064495525622
2025-11-03 12:00:00 - Arjowinangun - Pacitan,1.9075073633629225
2025-11-03 18:00:00 - Arjowinangun - Pacitan,1.7207286440401315
2025-11-04 06:00:00 - Arjowinangun - Pacitan,1.75873443649309
2025-11-04 12:00:00 - Arjowinangun - Pacitan,1.8786213649931163
2025-11-04 18:00:00 - Arjowinangun - Pacitan,1.713476857859731
2025-11-05 06:00:00 - Arjowinangun - Pacitan,1.6593611979402136
2025-11-05 12:00:00 - Arjowinangun - Pacitan,1.7442768242888118
2025-11-05 18:00:00 - Arjowinangun - Pacitan,1.7413270978583042
2025-11-06 06:00:00 - Arjowinangun - Pacitan,1.826049561044967
2025-11-06 12:00:00 - Arjowinangun - Pacitan,1.7684519425933494
2025-11-06 18:00:00 - Arjowinangun - Pacitan,1.8582083657166744
2025-11-07 06:00:00 - Arjowinangun - Pacitan,1.7731660298143017
2025-11-07 12:00:00 - Arjowinangun - Pacitan,1.7816169565987225
2025-11-07 18:00:00 - Arjowinangun - Pacitan,1.8006906565254417
2025-11-08 06:00:00 - Arjowinangun - Pacitan,1.6845006386930859
2025-11-08 12:00:00 - Arjowinangun - Pacitan,1.7898399328969465
2025-11-08 18:00:00 - Arjowinangun - Pacitan,1.8147820867283
2025-11-09 06:00:00 - Arjowinangun - Pacitan,2.190536008412968
2025-11-09 12:00:00 - Arjowinangun - Pacitan,2.1747925561469827
2025-11-09 18:00:00 - Arjowinangun - Pacitan,2.1919765366494692
2025-11-10 06:00:00 - Arjowinangun - Pacitan,2.0675434097589678
2025-11-10 12:00:00 - Arjowinangun - Pacitan,2.120229842813994
2025-11-10 18:00:00 - Arjowinangun - Pacitan,2.13700811644963
2025-11-11 06:00:00 - Arjowinangun - Pacitan,2.1832728047088175
2025-11-11 12:00:00 - Arjowinangun - Pacitan,2.0777168846334955
2025-11-11 18:00:00 - Arjowinangun - Pacitan,2.131847876989027
2025-11-12 06:00:00 - Arjowinangun - Pacitan,2.178626648227889
2025-11-12 12:00:00 - Arjowinangun - Pacitan,2.1329043530091703
2025-11-12 18:00:00 - Arjowinangun - Pacitan,2.1332895871002404
2025-11-13 06:00:00 - Arjowinangun - Pacitan,2.123519150189365
2025-11-13 12:00:00 - Arjowinangun - Pacitan,2.2027150526939447
2025-11-13 18:00:00 - Arjowinangun - Pacitan,2.206644546097658
2025-11-14 06:00:00 - Arjowinangun - Pacitan,2.2144301565217335
2025-11-14 12:00:00 - Arjowinangun - Pacitan,2.1016536849652727
2025-11-14 18:00:00 - Arjowinangun - Pacitan,2.212894599764354
2025-11-15 06:00:00 - Arjowinangun - Pacitan,2.1209540396576707
2025-11-15 12:00:00 - Arjowinangun - Pacitan,1.9971785187569038
2025-11-15 18:00:00 - Arjowinangun - Pacitan,1.951761291852178
2025-11-16 06:00:00 - Arjowinangun - Pacitan,1.9582406381052184
2025-11-16 12:00:00 - Arjowinangun - Pacitan,2.061083018667128
2025-11-16 18:00:00 - Arjowinangun - Pacitan,2.0050662805391775
2025-11-17 06:00:00 - Arjowinangun - Pacitan,1.8440890954440716
2025-11-17 12:00:00 - Arjowinangun - Pacitan,1.82458429267145
2025-11-17 18:00:00 - Arjowinangun - Pacitan,1.6404057193954704
2025-11-18 06:00:00 - Arjowinangun - Pacitan,1.56402088762835
2025-11-18 12:00:00 - Arjowinangun - Pacitan,1.6830192089919274
2025-11-18 18:00:00 - Arjowinangun - Pacitan,1.6404771410270838
2025-11-19 06:00:00 - Arjowinangun - Pacitan,2.110144482127378
2025-11-19 12:00:00 - Arjowinangun - Pacitan,2.0406189551740836
2025-11-19 18:00:00 - Arjowinangun - Pacitan,1.9484755874333315
2025-11-20 06:00:00 - Arjowinangun - Pacitan,1.917611478474124
2025-11-20 12:00:00 - Arjowinangun - Pacitan,2.004492692754361
2025-11-20 18:00:00 - Arjowinangun - Pacitan,2.0206277201818206
2025-11-21 06:00:00 - Arjowinangun - Pacitan,1.9619874733158307
2025-11-21 12:00:00 - Arjowinangun - Pacitan,2.046411292281475
2025-11-21 18:00:00 - Arjowinangun - Pacitan,2.0519943050667933
2025-11-22 06:00:00 - Arjowinangun - Pacitan,2.587620340045473
2025-11-22 12:00:00 - Arjowinangun - Pacitan,2.2260248729493495
2025-11-22 18:00:00 - Arjowinangun - Pacitan,2.203190962399398
2025-11-23 06:00:00 - Arjowinangun - Pacitan,2.0700966605894076
2025-11-23 12:00:00 - Arjowinangun - Pacitan,1.9435376123691952
2025-11-23 18:00:00 - Arjowinangun - Pacitan,2.045921664436344
2025-11-24 06:00:00 - Arjowinangun - Pacitan,1.9257032690660947
2025-11-24 12:00:00 - Arjowinangun - Pacitan,1.9672291256058192
2025-11-24 18:00:00 - Arjowinangun - Pacitan,1.858102747596854
2025-11-25 06:00:00 - Arjowinangun - Pacitan,1.7457878008343939
2025-11-25 12:00:00 - Arjowinangun - Pacitan,1.7212102675611902
2025-11-25 18:00:00 - Arjowinangun - Pacitan,1.5862528864967043
2025-11-26 06:00:00 - Arjowinangun - Pacitan,1.564925149145154
2025-11-26 12:00:00 - Arjowinangun - Pacitan,1.6159567353703959
2025-11-26 18:00:00 - Arjowinangun - Pacitan,1.718901840392186
2025-11-27 06:00:00 - Arjowinangun - Pacitan,1.6195451706102275
2025-11-27 12:00:00 - Arjowinangun - Pacitan,1.6379098585845229
2025-11-27 18:00:00 - Arjowinangun - Pacitan,1.512349493720038
2025-11-28 06:00:00 - Arjowinangun - Pacitan,1.4641235182887107
2025-11-28 12:00:00 - Arjowinangun - Pacitan,1.4942896302530546
2025-11-28 18:00:00 - Arjowinangun - Pacitan,1.355775037217806
2025-11-29 06:00:00 - Arjowinangun - Pacitan,1.3545151701390283
2025-11-29 12:00:00 - Arjowinangun - Pacitan,1.382226535639024
2025-11-29 18:00:00 - Arjowinangun - Pacitan,1.3168493229977396
2025-11-30 06:00:00 - Arjowinangun - Pacitan,1.2720329333907014
2025-11-30 12:00:00 - Arjowinangun - Pacitan,1.3326517154844701
2025-11-30 18:00:00 - Arjowinangun - Pacitan,1.2835604872605906
2025-12-01 06:00:00 - Arjowinangun - Pacitan,1.255368722189154
2025-12-01 12:00:00 - Arjowinangun - Pacitan,1.3130436918529154
2025-12-01 18:00:00 - Arjowinangun - Pacitan,1.2813255290168044
2025-12-02 06:00:00 - Arjowinangun - Pacitan,1.2674590412784879
2025-12-02 12:00:00 - Arjowinangun - Pacitan,1.2920780058223218
2025-12-02 18:00:00 - Arjowinangun - Pacitan,1.169082134224732
2025-12-03 06:00:00 - Arjowinangun - Pacitan,1.3280008770815226
2025-12-03 12:00:00 - Arjowinangun - Pacitan,1.4006480611021337
2025-12-03 18:00:00 - Arjowinangun - Pacitan,1.3886588944221139
2025-12-04 06:00:00 - Arjowinangun - Pacitan,1.3200808000640523
2025-12-04 12:00:00 - Arjowinangun - Pacitan,1.3677114716070744
2025-12-04 18:00:00 - Arjowinangun - Pacitan,1.318279480945515
2025-12-05 06:00:00 - Arjowinangun - Pacitan,1.4370762048183394
2025-12-05 12:00:00 - Arjowinangun - Pacitan,1.5170151357012898
2025-12-05 18:00:00 - Arjowinangun - Pacitan,1.4143318622859138
2025-12-06 06:00:00 - Arjowinangun - Pacitan,1.6422785289452222
2025-12-06 12:00:00 - Arjowinangun - Pacitan,1.4082037191850898
2025-12-06 18:00:00 - Arjowinangun - Pacitan,1.372899794550008
2025-12-07 06:00:00 - Arjowinangun - Pacitan,1.382183484906645
2025-12-07 12:00:00 - Arjowinangun - Pacitan,1.4096078382977053
2025-12-07 18:00:00 - Arjowinangun - Pacitan,1.3949094310775174
2025-12-08 06:00:00 - Arjowinangun - Pacitan,1.3838635794899097
2025-12-08 12:00:00 - Arjowinangun - Pacitan,1.525241700506816
2025-12-08 18:00:00 - Arjowinangun - Pacitan,1.5729353102586299
2025-12-09 06:00:00 - Arjowinangun - Pacitan,1.7348758956418555
2025-12-09 12:00:00 - Arjowinangun - Pacitan,2.1565242261920443
2025-12-09 18:00:00 - Arjowinangun - Pacitan,2.00249260371886
2025-12-10 06:00:00 - Arjowinangun - Pacitan,1.8530396510047265
2025-12-10 12:00:00 - Arjowinangun - Pacitan,1.7149025300217846
2025-12-10 18:00:00 - Arjowinangun - Pacitan,1.575041079967359
2025-12-11 06:00:00 - Arjowinangun - Pacitan,1.5664421748609696
2025-12-11 12:00:00 - Arjowinangun - Pacitan,1.485394087674404
2025-12-11 18:00:00 - Arjowinangun - Pacitan,1.4446985020548864
2025-12-12 06:00:00 - Arjowinangun - Pacitan,1.407307265648556
2025-12-12 12:00:00 - Arjowinangun - Pacitan,1.4240262503048284
2025-12-12 18:00:00 - Arjowinangun - Pacitan,1.3575277566886923
2025-12-13 06:00:00 - Arjowinangun - Pacitan,1.3389749579345303
2025-12-13 12:00:00 - Arjowinangun - Pacitan,1.3625976795262917
2025-12-13 18:00:00 - Arjowinangun - Pacitan,1.3220379603518913
2025-12-14 06:00:00 - Arjowinangun - Pacitan,1.262670132700746
2025-12-14 12:00:00 - Arjowinangun - Pacitan,1.33904072472248
2025-12-14 18:00:00 - Arjowinangun - Pacitan,1.272463140197337
2025-12-15 06:00:00 - Arjowinangun - Pacitan,1.2493261649338823
2025-12-15 12:00:00 - Arjowinangun - Pacitan,1.5116123196554105
2025-12-15 18:00:00 - Arjowinangun - Pacitan,1.2946106889773648
2025-12-16 06:00:00 - Arjowinangun - Pacitan,1.2733531234483795
2025-12-16 12:00:00 - Arjowinangun - Pacitan,1.3121416623244044
2025-12-16 18:00:00 - Arjowinangun - Pacitan,1.2689031637028927
2025-12-17 06:00:00 - Arjowinangun - Pacitan,1.2301439521091988
2025-12-17 12:00:00 - Arjowinangun - Pacitan,1.2727380246794542
2025-12-17 18:00:00 - Arjowinangun - Pacitan,1.2321783055050528
2025-12-18 06:00:00 - Arjowinangun - Pacitan,1.198555114111606
2025-12-18 12:00:00 - Arjowinangun - Pacitan,1.240066284444308
2025-12-18 18:00:00 - Arjowinangun - Pacitan,1.1981986614863873
2025-12-19 06:00:00 - Arjowinangun - Pacitan,1.20267852088451
2025-12-19 12:00:00 - Arjowinangun - Pacitan,1.2563315126107286
2025-12-19 18:00:00 - Arjowinangun - Pacitan,1.431471572543029
2025-12-20 06:00:00 - Arjowinangun - Pacitan,1.194245183953549
2025-12-20 12:00:00 - Arjowinangun - Pacitan,1.2563315126107286
2025-12-20 18:00:00 - Arjowinangun - Pacitan,1.2310023167142035
2025-12-21 06:00:00 - Arjowinangun - Pacitan,1.2360593990063176
2025-12-21 12:00:00 - Arjowinangun - Pacitan,1.2936550492124024
2025-12-21 18:00:00 - Arjowinangun - Pacitan,1.27021471439694
2025-12-22 06:00:00 - Arjowinangun - Pacitan,1.2587430152678993
2025-12-22 12:00:00 - Arjowinangun - Pacitan,1.2985057159179312
2025-12-22 18:00:00 - Arjowinangun - Pacitan,1.2799762983129725
2025-12-23 06:00:00 - Arjowinangun - Pacitan,1.2543450712780504
2025-12-23 12:00:00 - Arjowinangun - Pacitan,1.2897007626952428
2025-12-23 18:00:00 - Arjowinangun - Pacitan,1.2220706370685774
2025-12-24 06:00:00 - Arjowinangun - Pacitan,1.2229274759329232
2025-12-24 12:00:00 - Arjowinangun - Pacitan,1.2667316679475853
2025-12-24 18:00:00 - Arjowinangun - Pacitan,1.2222766851848759
2025-12-25 06:00:00 - Arjowinangun - Pacitan,1.2516165117454667
2025-12-25 12:00:00 - Arjowinangun - Pacitan,1.3042622600984193
2025-12-25 18:00:00 - Arjowinangun - Pacitan,1.2777481250195168
2025-12-26 06:00:00 - Arjowinangun - Pacitan,1.2777481250195168
2025-12-26 12:00:00 - Arjowinangun - Pacitan,1.3133029105451466
2025-12-26 18:00:00 - Arjowinangun - Pacitan,1.3212734433182738
2025-12-27 06:00:00 - Arjowinangun - Pacitan,1.5715356675544894
2025-12-27 12:00:00 - Arjowinangun - Pacitan,1.6280886305104076
2025-12-27 18:00:00 - Arjowinangun - Pacitan,1.5073197183050646
2025-12-28 06:00:00 - Arjowinangun - Pacitan,1.4502605166697888
2025-12-28 12:00:00 - Arjowinangun - Pacitan,1.5252968002808476
2025-12-28 18:00:00 - Arjowinangun - Pacitan,1.4868149660213632
2025-12-29 06:00:00 - Arjowinangun - Pacitan,1.4702806216469124
2025-12-29 12:00:00 - Arjowinangun - Pacitan,1.5062505006965492
2025-12-29 18:00:00 - Arjowinangun - Pacitan,1.397372547787103
2025-12-30 06:00:00 - Arjowinangun - Pacitan,1.3143102908274678
2025-12-30 12:00:00 - Arjowinangun - Pacitan,1.3047214628290664
2025-12-30 18:00:00 - Arjowinangun - Pacitan,1.2997006031361802
2025-12-31 06:00:00 - Arjowinangun - Pacitan,1.3248467339022754
2025-12-31 12:00:00 - Arjowinangun - Pacitan,1.5298124291524346
2025-12-31 18:00:00 - Arjowinangun - Pacitan,1.3844799077026875
2026-01-01 06:00:00 - Arjowinangun - Pacitan,1.2283076707526501
2026-01-01 12:00:00 - Arjowinangun - Pacitan,1.2880562125988118
2026-01-01 18:00:00 - Arjowinangun - Pacitan,1.7149374793849868
2026-01-02 06:00:00 - Arjowinangun - Pacitan,2.0682045551090233
2026-01-02 12:00:00 - Arjowinangun - Pacitan,2.0563817242914295
2026-01-02 18:00:00 - Arjowinangun - Pacitan,1.9922683860271384
2026-01-03 06:00:00 - Arjowinangun - Pacitan,1.9481064470610088
2026-01-03 12:00:00 - Arjowinangun - Pacitan,1.9734907228304495
2026-01-03 18:00:00 - Arjowinangun - Pacitan,1.9046500538455446
2026-01-04 06:00:00 - Arjowinangun - Pacitan,2.159772352124609
2026-01-04 12:00:00 - Arjowinangun - Pacitan,2.149241050147248
2026-01-04 18:00:00 - Arjowinangun - Pacitan,2.1124917120302236
2026-01-05 06:00:00 - Arjowinangun - Pacitan,1.6876416624965391
2026-01-05 12:00:00 - Arjowinangun - Pacitan,1.7097275558657197
2026-01-05 18:00:00 - Arjowinangun - Pacitan,1.6257241822056498
2026-01-06 06:00:00 - Arjowinangun - Pacitan,1.6171377904336381
2026-01-06 12:00:00 - Arjowinangun - Pacitan,1.6745229734428704
2026-01-06 18:00:00 - Arjowinangun - Pacitan,1.6204706824565418
2026-01-07 06:00:00 - Arjowinangun - Pacitan,1.6171377904336381
2026-01-07 12:00:00 - Arjowinangun - Pacitan,1.6833645297811608
2026-01-07 18:00:00 - Arjowinangun - Pacitan,1.580092926072013
2026-01-08 06:00:00 - Arjowinangun - Pacitan,1.549709596584437
2026-01-08 12:00:00 - Arjowinangun - Pacitan,1.558752230988005
2026-01-08 18:00:00 - Arjowinangun - Pacitan,1.466429319602159
2026-01-09 06:00:00 - Arjowinangun - Pacitan,1.3438882908292842
2026-01-09 12:00:00 - Arjowinangun - Pacitan,1.3713278078868532
2026-01-09 18:00:00 - Arjowinangun - Pacitan,1.3448171714018695
2026-01-10 06:00:00 - Arjowinangun - Pacitan,1.6725302523112693
2026-01-10 12:00:00 - Arjowinangun - Pacitan,1.4563560616741835
2026-01-10 18:00:00 - Arjowinangun - Pacitan,1.4638976898112592
2026-01-11 06:00:00 - Arjowinangun - Pacitan,1.5127309421738817
2026-01-11 12:00:00 - Arjowinangun - Pacitan,1.5656575152331265
2026-01-11 18:00:00 - Arjowinangun - Pacitan,1.7408926977553048
2026-01-12 06:00:00 - Arjowinangun - Pacitan,1.806078868801134
2026-01-12 12:00:00 - Arjowinangun - Pacitan,1.95481892257383
2026-01-12 18:00:00 - Arjowinangun - Pacitan,1.9476982003188021
2026-01-13 06:00:00 - Arjowinangun - Pacitan,1.8012232829147865
2026-01-13 12:00:00 - Arjowinangun - Pacitan,1.8760944952432943
2026-01-13 18:00:00 - Arjowinangun - Pacitan,1.9109058768258238
2026-01-14 06:00:00 - Arjowinangun - Pacitan,1.9440826882211635
2026-01-14 12:00:00 - Arjowinangun - Pacitan,2.086873247306045
2026-01-14 18:00:00 - Arjowinangun - Pacitan,2.1791675864820363
2026-01-15 06:00:00 - Arjowinangun - Pacitan,2.2128513333243185
2026-01-15 12:00:00 - Arjowinangun - Pacitan,2.2652526017604213
2026-01-15 18:00:00 - Arjowinangun - Pacitan,2.239157612026407
2026-01-16 06:00:00 - Arjowinangun - Pacitan,2.2310469794183674
2026-01-16 12:00:00 - Arjowinangun - Pacitan,2.235799596594731
2026-01-16 18:00:00 - Arjowinangun - Pacitan,2.312365296144815
2026-01-17 06:00:00 - Arjowinangun - Pacitan,2.2234174666337334
2026-01-17 12:00:00 - Arjowinangun - Pacitan,2.214373231741324
2026-01-17 18:00:00 - Arjowinangun - Pacitan,2.065573299729151
2026-01-18 06:00:00 - Arjowinangun - Pacitan,2.2091621089723774
2026-01-18 12:00:00 - Arjowinangun - Pacitan,2.2446593611906955
2026-01-18 18:00:00 - Arjowinangun - Pacitan,2.149397409086884
2026-01-19 06:00:00 - Arjowinangun - Pacitan,2.1282521255612483
2026-01-19 12:00:00 - Arjowinangun - Pacitan,2.224579276816308
2026-01-19 18:00:00 - Arjowinangun - Pacitan,2.208098975467725
2026-01-20 06:00:00 - Arjowinangun - Pacitan,2.229970620509946
2026-01-20 12:00:00 - Arjowinangun - Pacitan,2.2711197324315644
2026-01-20 18:00:00 - Arjowinangun - Pacitan,2.0838634287811844
2026-01-21 06:00:00 - Arjowinangun - Pacitan,1.8455034474592333
2026-01-21 12:00:00 - Arjowinangun - Pacitan,1.7931369588180621
2026-01-21 18:00:00 - Arjowinangun - Pacitan,1.866940775152563
2026-01-22 06:00:00 - Arjowinangun - Pacitan,2.0333083869710116
2026-01-22 12:00:00 - Arjowinangun - Pacitan,1.9549257696522495
2026-01-22 18:00:00 - Arjowinangun - Pacitan,1.8899411120566552
2026-01-23 06:00:00 - Arjowinangun - Pacitan,1.923779198433254
2026-01-23 12:00:00 - Arjowinangun - Pacitan,1.8373552080268205
